
[Name]
Default Domain Default

[Data]
X [ m ], Y [ m ], Z [ m ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ]
1.87020950e+01, -9.17965031e+00, -1.23655655e+02, 1.58510066e-03, -2.59787380e-03, 9.14269034e-03, 2.93314755e-02, -7.65611092e-03, 2.24147853e-03
3.02963009e+01, -1.01753473e+01, -1.27719620e+02, 3.43490415e-03, 1.18298596e-03, -6.51386846e-03, 4.07832414e-02, 1.80577841e-02, -3.99512351e-02
3.01841335e+01, -1.02162418e+01, -1.27611259e+02, 2.82906648e-03, 5.39003080e-03, -8.21070932e-03, 3.32145281e-02, 1.24698607e-02, -2.98608541e-02
3.01670914e+01, -1.03076429e+01, -1.27762650e+02, 5.79932425e-03, 8.03835690e-03, -1.03109051e-02, 3.72247957e-02, 1.49193509e-02, -3.59873213e-02
1.87345161e+01, -8.49528122e+00, -1.24852402e+02, -7.13182788e-04, -4.92949178e-03, -1.18341832e-03, 8.70851520e-03, 4.45985206e-05, -2.60833674e-03
1.86530857e+01, -8.47937870e+00, -1.25045593e+02, -6.52710581e-03, 6.79029105e-03, 3.01436194e-05, 8.55648331e-03, 6.97513533e-05, -3.91271984e-04
2.99451141e+01, -1.03187752e+01, -1.27421646e+02, 1.30029125e-02, 4.09354689e-03, -1.56620238e-02, 4.99663241e-02, 1.86047405e-02, -4.93473522e-02
2.98949814e+01, -1.02664881e+01, -1.27267860e+02, 1.13657471e-02, 5.64074749e-03, -1.90691799e-02, 5.55220470e-02, 2.41040196e-02, -5.07213734e-02
2.66322670e+01, -1.23619108e+01, -1.27784782e+02, -2.80658179e-03, -5.11274226e-02, -3.11530940e-03, 1.55742727e-02, -1.22104071e-01, 2.89332634e-03
3.05761070e+01, -7.26415873e+00, -1.29606857e+02, 5.00682509e-04, 1.67154369e-03, -1.44101847e-02, -2.61207507e-03, -1.46034884e-03, -5.78134656e-02
3.05614624e+01, -7.27313709e+00, -1.29458160e+02, 2.03731982e-03, -3.05120414e-03, -8.84479750e-03, -3.78573872e-03, 1.42745557e-03, -5.65361418e-02
3.06809406e+01, -7.21658278e+00, -1.29502869e+02, 9.77714080e-03, -5.23907831e-03, -1.36997458e-02, -3.58544203e-04, 4.09043860e-03, -6.36121780e-02
3.22208748e+01, -9.31144810e+00, -1.29826035e+02, 1.24891838e-02, 6.46276399e-03, -1.46280238e-02, 2.69074254e-02, 9.46895126e-03, -4.57006209e-02
3.20912857e+01, -9.39142990e+00, -1.29805145e+02, 2.53172475e-03, 3.19462502e-03, -6.11830642e-03, 1.50202215e-02, 6.55460311e-03, -3.98425050e-02
3.20335922e+01, -9.43322849e+00, -1.29919601e+02, -4.21514641e-03, -2.16480158e-03, 1.43491733e-03, 3.42602283e-03, 8.21179152e-03, -3.25559229e-02
3.20589485e+01, -7.26030970e+00, -1.32120850e+02, 9.52207670e-03, 1.45124248e-03, -5.67133958e-03, 2.11772658e-02, -2.39023920e-02, -2.72016302e-02
3.19337196e+01, -7.23075867e+00, -1.31998764e+02, 7.88745005e-03, -7.50133884e-04, 7.51912640e-03, 5.29560912e-03, -2.19148863e-02, -1.60113405e-02
2.90707874e+01, -9.00024605e+00, -1.26569756e+02, -3.83043708e-03, 1.28334146e-02, -2.95848306e-03, -2.44138110e-03, 4.22166660e-02, -3.00340764e-02
2.86578636e+01, -9.73695946e+00, -1.26102486e+02, 1.02328286e-02, 2.10258607e-02, -7.81242223e-03, 4.03549038e-02, 6.59859404e-02, -3.00381109e-02
2.67925167e+01, -1.26141148e+01, -1.24699257e+02, -1.72243584e-02, -2.90921256e-02, 3.34847672e-03, -3.61407995e-02, -9.79060158e-02, 1.64393559e-02
2.66547985e+01, -1.27308989e+01, -1.24680992e+02, -2.35553570e-02, -3.32240239e-02, 4.06472012e-03, -4.74581160e-02, -1.02633223e-01, 5.29606454e-03
2.68260784e+01, -1.28097219e+01, -1.24682266e+02, -2.07155384e-02, -3.12902033e-02, 2.68158014e-03, -3.80377471e-02, -9.92796719e-02, 8.63015279e-03
3.16697712e+01, -8.08727932e+00, -1.31754532e+02, 4.71477630e-03, 9.32119030e-04, -1.31227430e-02, -2.57600332e-03, -1.38260769e-02, 6.29640929e-03
3.16459579e+01, -7.90880299e+00, -1.31792801e+02, 5.07637905e-03, 1.71383191e-03, -1.29670966e-02, 9.63605067e-04, -1.52377365e-02, 1.48428325e-03
3.17891216e+01, -8.00448704e+00, -1.31883377e+02, 5.87204006e-03, 2.74591427e-03, -2.36172276e-03, -4.73740371e-03, -1.50568383e-02, 8.15438665e-03
3.18160667e+01, -8.17593575e+00, -1.31845947e+02, 3.93161643e-03, 2.60939286e-03, -4.10063239e-03, -6.83410326e-03, -1.25625785e-02, 1.03908777e-02
2.29366035e+01, -8.93891525e+00, -1.25319740e+02, 1.60000045e-02, -2.70232391e-02, -8.75508320e-03, 2.63987072e-02, -4.34490573e-03, -2.76029743e-02
3.07077351e+01, -1.38064604e+01, -1.26296539e+02, -1.50120845e-02, 8.35179444e-03, -1.36732943e-02, -4.53236289e-02, 4.17023562e-02, -4.26277965e-02
3.08150063e+01, -7.57267809e+00, -1.28533463e+02, -1.86367042e-03, 1.04447380e-02, 4.51645144e-04, 3.38820019e-03, 2.22383477e-02, -3.01892888e-02
3.15477200e+01, -7.46418381e+00, -1.31649963e+02, 1.50261875e-02, 2.64055794e-03, -3.37576261e-03, 1.48739517e-02, -1.57408528e-02, -2.33877599e-02
2.30423927e+01, -1.15015087e+01, -1.24238945e+02, -8.91996548e-03, -5.60625689e-03, 7.60964904e-05, -1.04680611e-02, -3.02505754e-02, -2.31366679e-02
3.05210342e+01, -1.53749914e+01, -1.25336243e+02, -1.17837600e-02, 6.26988849e-03, 8.23910069e-03, -8.24432448e-02, 3.53193879e-02, 1.55765377e-02
3.22028465e+01, -6.50864649e+00, -1.31022995e+02, 2.24406156e-03, 3.28493444e-03, -7.10340915e-03, 2.25232262e-03, -8.55251856e-04, -4.64281552e-02
3.20705147e+01, -6.58260632e+00, -1.31118729e+02, 6.27733395e-03, -1.34383736e-03, -9.48389713e-03, 5.45741897e-03, -5.62221929e-03, -4.87742350e-02
3.20814590e+01, -6.57032347e+00, -1.30964005e+02, 8.44295975e-03, 3.60334339e-03, -1.88515019e-02, 7.57041248e-03, 8.20509682e-04, -5.83382286e-02
2.59551315e+01, -1.16531334e+01, -1.24679840e+02, -1.63395330e-02, -1.53157003e-02, 8.42129625e-03, -1.68590881e-02, -5.18017747e-02, 4.14477102e-03
1.78964062e+01, -1.11876793e+01, -1.23780907e+02, 1.87922101e-02, -3.50921112e-03, -8.92149471e-03, 6.33284152e-02, -1.39611159e-02, -2.24987715e-02
1.77745743e+01, -1.10866346e+01, -1.23656601e+02, 1.67896897e-02, 2.82174558e-03, -1.81866642e-02, 6.04172423e-02, -1.39471227e-02, -2.22533103e-02
3.22550926e+01, -8.25581932e+00, -1.32062637e+02, 4.39260108e-03, 2.44046270e-04, -3.08069470e-03, -1.60869141e-03, -1.04930066e-02, 7.55405379e-03
2.91911335e+01, -1.31425066e+01, -1.26550613e+02, -1.45216743e-02, 1.70918163e-02, 1.26932887e-03, 4.31941496e-03, -3.62768187e-03, -7.56575167e-03
2.93164425e+01, -1.32198572e+01, -1.26665535e+02, -9.20637511e-03, 2.01921910e-02, -3.07369628e-03, -7.98630640e-02, 4.38674688e-02, -8.89830757e-03
2.98179379e+01, -9.43318367e+00, -1.30091568e+02, -1.28330733e-03, -1.87617308e-03, -2.77288398e-03, 4.64031909e-04, 1.06365792e-02, -6.46038074e-03
3.00687141e+01, -9.74517727e+00, -1.29886475e+02, 3.07686697e-03, 5.08741755e-03, -7.42841186e-03, 1.88460369e-02, 2.08622068e-02, -2.62053646e-02
3.22984276e+01, -8.94375229e+00, -1.29020630e+02, -3.68278153e-04, 5.38468412e-05, -8.20731465e-03, -9.08301387e-04, -2.11640056e-02, -1.81950126e-02
2.49872303e+01, -1.05588102e+01, -1.27606270e+02, -5.26112597e-03, 5.07470861e-04, -7.66558247e-03, -3.84087749e-02, 5.56986080e-03, 1.23246778e-02
2.48549633e+01, -1.06922874e+01, -1.27613632e+02, -2.07969267e-03, 3.16246506e-03, -7.21334154e-03, -4.51006405e-02, 4.06999327e-03, 1.24915019e-02
2.47796268e+01, -1.07349100e+01, -1.24367424e+02, 9.28494241e-03, -1.36517978e-03, -7.65406294e-04, 5.00075966e-02, -2.08971556e-02, -1.65027734e-02
2.80515156e+01, -9.86683559e+00, -1.28995117e+02, -2.51443907e-05, 4.96219238e-03, -4.16152732e-04, 1.80144999e-02, 2.61980258e-02, -1.69234499e-02
2.79831409e+01, -9.74414730e+00, -1.28988480e+02, 1.33859285e-04, 5.61665185e-03, 4.98863915e-03, 1.57486107e-02, 2.81323995e-02, -1.29946917e-02
2.66607895e+01, -1.45865068e+01, -1.25602898e+02, -6.92428788e-03, 2.15773820e-03, 1.48783287e-03, -3.44382189e-02, 3.62787545e-02, 5.28862840e-03
2.66786652e+01, -1.45051842e+01, -1.25478821e+02, -5.84536232e-03, 4.00962587e-03, 3.15692928e-03, -2.91302074e-02, 3.40633988e-02, 5.66671975e-03
3.30706749e+01, -7.39665365e+00, -1.29634964e+02, 1.33911557e-02, 6.04754593e-03, -1.28220357e-02, 3.03674676e-02, 1.58319306e-02, -3.00679803e-02
2.40282383e+01, -1.08345070e+01, -1.24125801e+02, 2.49818852e-03, -7.35510606e-03, 2.13076104e-03, 3.72674922e-03, -2.90082041e-02, 2.38265740e-04
2.75031776e+01, -1.53417559e+01, -1.26781517e+02, 5.94100961e-03, -7.15531176e-03, 1.10920956e-02, -1.58195826e-03, -1.38947377e-02, 4.39993069e-02
3.22931213e+01, -1.45680685e+01, -1.27660042e+02, -1.03133253e-03, -1.78584680e-02, -2.55215494e-03, -1.76739581e-02, -5.15280757e-03, -3.09695397e-02
3.06078625e+01, -7.55045557e+00, -1.30593567e+02, 1.37049071e-02, -5.46017056e-03, -1.86826824e-03, 5.57551393e-03, -1.29629057e-02, -2.21192166e-02
3.07528172e+01, -7.40908337e+00, -1.30595444e+02, 2.01907079e-03, 5.13373001e-04, -1.11773508e-02, 4.98031592e-03, -2.09313259e-02, -3.83907482e-02
3.06132793e+01, -7.43666792e+00, -1.30449554e+02, 8.31742771e-03, -5.37274219e-03, 2.93676415e-03, -6.36851182e-04, -1.74437575e-02, -2.89826412e-02
2.99077702e+01, -9.60072994e+00, -1.26924614e+02, 1.80583000e-02, 1.85874775e-02, -1.28204068e-02, 6.00115471e-02, 5.40907793e-02, -4.95217070e-02
2.93242245e+01, -1.07835712e+01, -1.28163208e+02, 7.30682025e-03, 2.22876351e-02, -1.12203322e-02, 3.87106650e-02, 2.63250601e-02, -4.68070358e-02
3.12645798e+01, -6.96255302e+00, -1.29669571e+02, 1.48307276e-03, -1.12150388e-03, -9.32477601e-03, -4.48840408e-04, 1.17484108e-02, -4.91630621e-02
2.19616432e+01, -9.84745216e+00, -1.23802048e+02, 7.25597609e-03, 3.81883583e-03, 9.74875316e-03, 2.96526458e-02, -4.67614131e-03, -6.68047927e-03
2.85533371e+01, -1.58392925e+01, -1.27067917e+02, 5.54917008e-03, -5.62026398e-03, -5.74472011e-04, -2.70046070e-02, 1.89552903e-02, -8.75240006e-03
2.87114677e+01, -1.59253836e+01, -1.27079811e+02, 4.34266776e-03, -4.30438155e-03, -4.43039462e-03, -2.71785706e-02, 1.85749400e-02, -9.89555568e-03
2.86076794e+01, -1.59131584e+01, -1.26903282e+02, 8.29172879e-03, 5.90666849e-03, -3.87944747e-04, -3.01397294e-02, 1.95281506e-02, -1.00119412e-02
2.84428749e+01, -1.58068972e+01, -1.26920891e+02, 1.43986230e-03, -5.69244148e-03, -5.52346045e-03, -3.33684981e-02, 2.29306966e-02, -1.17187304e-02
1.92599049e+01, -1.18248062e+01, -1.24778412e+02, -2.05635370e-04, 7.22881127e-03, -4.19317628e-04, -3.52740027e-02, 5.75436279e-03, 1.57610364e-02
2.82569046e+01, -1.06578302e+01, -1.25974251e+02, 3.36090066e-02, 3.19335982e-02, -6.53431751e-03, 8.45730603e-02, 7.86249042e-02, -3.57728861e-02
2.84112511e+01, -8.53615665e+00, -1.27066147e+02, -1.12611204e-02, 4.90396377e-03, -1.42916348e-02, -2.15775054e-02, 2.58929227e-02, -5.68762310e-02
2.62827835e+01, -1.34900303e+01, -1.24950172e+02, -8.57032277e-03, -1.21015375e-02, -5.59017295e-03, -4.43007462e-02, -2.73308605e-02, -3.43647897e-02
2.78634605e+01, -1.31132832e+01, -1.24870941e+02, 1.33022955e-02, -3.13971639e-02, 1.33521501e-02, 3.09410393e-02, -8.54448900e-02, 1.57289449e-02
2.36693726e+01, -1.11570873e+01, -1.24096451e+02, -3.27950600e-03, -9.50851291e-03, -1.50225230e-03, -1.49347438e-02, -4.53254692e-02, -1.01412553e-02
2.86898403e+01, -1.34820986e+01, -1.27606949e+02, -4.29344131e-03, -1.09062595e-02, 2.76762340e-03, 3.11321355e-02, -3.23507860e-02, -2.10652575e-02
3.08237514e+01, -1.42169342e+01, -1.27918419e+02, 1.68904699e-02, 8.56010243e-03, 1.24921761e-02, 7.90363699e-02, 1.08957244e-02, 4.25339490e-02
3.02941952e+01, -7.75520134e+00, -1.30399399e+02, 6.93207840e-03, 6.95216656e-03, -7.48305954e-03, -2.61455029e-03, -4.18907776e-03, -1.32194662e-03
3.02497597e+01, -7.89057350e+00, -1.30475540e+02, 6.90872502e-03, 2.86469259e-03, -5.21856640e-03, -5.90143772e-03, -4.80700191e-03, 3.85215878e-03
2.61470890e+01, -1.42716980e+01, -1.25983612e+02, 6.02576090e-03, 3.25306552e-03, 5.40607329e-03, -1.03507778e-02, 1.92808993e-02, 4.90673445e-02
2.84953957e+01, -1.04411945e+01, -1.26071953e+02, 2.85861529e-02, 3.05208080e-02, -1.37218731e-02, 7.21214935e-02, 6.95823804e-02, -3.04668415e-02
2.93449917e+01, -1.32566843e+01, -1.26355331e+02, -1.25746373e-02, 1.58160422e-02, 9.89615824e-03, 7.44671386e-04, -3.94338975e-03, 1.58856940e-02
3.24756088e+01, -7.35827255e+00, -1.29247925e+02, -1.09531067e-03, -1.94646500e-03, -7.98699073e-03, 1.41371815e-02, 1.84134785e-02, -2.20625438e-02
2.78556690e+01, -1.53578205e+01, -1.25705475e+02, 6.97755779e-04, -2.33652303e-03, -3.94768547e-03, -1.84599366e-02, -1.11777280e-02, -2.76461989e-02
3.29919205e+01, -8.90562153e+00, -1.31263153e+02, 1.86977978e-03, 7.27077655e-04, -1.35905901e-03, -7.67078670e-03, 1.10353576e-04, -3.40977055e-03
3.41003685e+01, -8.43985939e+00, -1.31492874e+02, 2.95015611e-03, -4.23732999e-04, -5.91683621e-03, 1.24818897e-02, 3.19689745e-04, -4.09004465e-02
2.74428329e+01, -9.23973942e+00, -1.28414169e+02, 4.64428868e-03, 1.95806623e-02, -3.03130760e-03, 3.41793671e-02, 6.76301643e-02, 1.23742018e-02
2.82885551e+01, -1.57882671e+01, -1.26464951e+02, -8.61859808e-05, -2.48530903e-03, -2.63059832e-04, -1.49554210e-02, 5.86118922e-03, -2.08257772e-02
2.97163582e+01, -1.51756840e+01, -1.25269508e+02, -8.85350723e-03, 3.68943764e-03, -2.34036311e-03, 1.61176384e-03, -1.26421889e-02, -2.81808455e-03
1.89659328e+01, -1.17148647e+01, -1.24534645e+02, -1.28932912e-02, -8.19870643e-03, 7.08197057e-03, -5.99485561e-02, 1.21363243e-02, 7.80242216e-03
3.25018120e+01, -6.44967175e+00, -1.30704742e+02, -3.90162971e-03, 1.26356697e-02, -7.23119592e-03, -1.22713565e-04, 1.08605754e-02, -4.62532490e-02
2.97509251e+01, -1.58552599e+01, -1.25552910e+02, -1.04777170e-02, -5.38170012e-03, -1.09949475e-02, -5.36346156e-03, -3.43497582e-02, -2.49213241e-02
2.97423992e+01, -1.59985905e+01, -1.25677124e+02, -7.89268687e-03, -7.70304073e-03, -9.57930554e-03, -9.84294526e-03, -2.90805977e-02, -3.03487740e-02
3.10279369e+01, -9.11741257e+00, -1.27839424e+02, 1.57885030e-02, 6.32032705e-03, 1.40863459e-03, 2.66635809e-02, 2.20409334e-02, -1.66368131e-02
3.31460075e+01, -8.48588371e+00, -1.32054916e+02, 1.35874972e-02, -1.03981013e-03, -1.46794785e-02, 3.45922224e-02, 1.69786010e-02, -3.42785008e-02
3.31639328e+01, -8.55215645e+00, -1.31930771e+02, 1.34804808e-02, 6.56344974e-03, -1.35355443e-02, 3.47670428e-02, 2.36759894e-02, -4.11033072e-02
2.56967583e+01, -1.37974167e+01, -1.26669342e+02, -5.99749014e-03, -1.19243255e-02, 3.11295851e-03, -1.85726061e-02, -1.97280408e-03, 4.89402488e-02
2.56557426e+01, -1.38177185e+01, -1.26494461e+02, -7.62021123e-03, -1.02248648e-02, 5.04005281e-03, -2.09631193e-02, 6.01992104e-03, 4.92873751e-02
2.55362530e+01, -1.36795406e+01, -1.26591751e+02, 5.43302100e-04, -6.33710437e-03, 3.40345874e-03, -2.01584548e-02, 2.20941426e-03, 4.75066751e-02
2.92191181e+01, -8.42264462e+00, -1.29654144e+02, 4.58575971e-03, 4.67610778e-03, -4.46193852e-03, -2.67708693e-02, -1.33643225e-02, 2.11971868e-02
2.03794937e+01, -1.17618999e+01, -1.25764320e+02, 7.23984791e-03, -8.04919749e-03, -1.01138530e-02, 3.80440876e-02, 3.14145884e-03, -1.39100971e-02
3.09097176e+01, -9.94328499e+00, -1.28469757e+02, 7.78909028e-03, 9.07937589e-04, -4.15931456e-03, 4.49408740e-02, 2.22742073e-02, -3.83531377e-02
1.73205643e+01, -1.09365549e+01, -1.23436783e+02, 1.73674412e-02, -6.53356779e-03, -1.11411940e-02, 5.97827695e-02, -1.50855538e-02, -2.62176227e-02
2.90140190e+01, -8.72422600e+00, -1.29627075e+02, -1.52421580e-03, -1.05157413e-03, -2.04024999e-03, -3.94908637e-02, -2.18502358e-02, 2.34940276e-02
2.58135033e+01, -1.03230038e+01, -1.27779381e+02, -1.12137394e-02, 2.69377101e-02, 9.34448652e-03, -4.45298962e-02, 6.48823753e-02, 4.94889580e-02
2.59979153e+01, -1.16629581e+01, -1.27909195e+02, -5.76699991e-03, 4.63490235e-03, 4.48485976e-03, -3.53869162e-02, 1.62481125e-02, 1.06385420e-03
2.69187393e+01, -9.45453072e+00, -1.28058929e+02, -2.87751143e-04, 7.81466626e-03, 5.82510198e-04, 9.44578927e-03, 4.51072641e-02, 3.56032290e-02
3.11227226e+01, -1.68405399e+01, -1.27966606e+02, 2.31715152e-03, -5.66391787e-03, -8.62685684e-03, -1.47132494e-03, 3.10964864e-02, -4.37198393e-02
3.41776505e+01, -7.51937103e+00, -1.30631516e+02, 1.05665531e-02, 1.77483424e-03, -7.85622466e-03, 3.16917039e-02, 8.81681312e-03, -3.28357518e-02
2.72779655e+01, -8.91571712e+00, -1.27668144e+02, 5.18562226e-03, 1.07793231e-03, -4.45227110e-04, -2.71927323e-02, -1.18326982e-02, 2.28049848e-02
3.71743202e+01, -1.79206619e+01, -1.27751328e+02, 2.13666614e-02, 2.81815487e-03, 2.67473725e-03, 5.64497896e-02, -1.95109043e-02, -2.60843504e-02
9.49201679e+00, -9.12851906e+00, -1.25781395e+02, 6.84487149e-02, 1.45877432e-02, -2.90976353e-02, 1.49848938e-01, 1.99252949e-03, -1.98724065e-02
3.41043892e+01, -6.82151794e+00, -1.30789856e+02, 1.70740373e-02, 1.13304891e-02, -1.64814740e-02, 4.71401848e-02, 3.21506560e-02, -6.19443953e-02
2.10026035e+01, -1.09443960e+01, -1.23655342e+02, 7.72013189e-03, -2.10591173e-03, 2.87513807e-03, -2.71733999e-02, -1.04021411e-02, -3.05858464e-03
3.43955536e+01, -8.08382416e+00, -1.31186203e+02, 4.36090212e-03, 6.70556817e-03, -1.10654281e-02, 1.86337922e-02, 6.92717207e-04, -3.10197100e-02
2.65781841e+01, -1.25476732e+01, -1.27787132e+02, -3.86687205e-03, -5.34308068e-02, -6.38245512e-03, 7.93046411e-03, -1.41484976e-01, 2.44092988e-03
1.78529167e+01, -1.12187176e+01, -1.26196144e+02, 1.04820747e-02, 2.56933155e-03, 1.31866289e-03, 3.52508090e-02, -2.39065057e-03, -1.88723428e-03
2.98883572e+01, -1.00508699e+01, -1.29496445e+02, 5.49023505e-03, 2.62213126e-03, -9.96641722e-03, 2.55656913e-02, 2.82073170e-02, -3.67110595e-02
9.51821136e+00, -1.14047995e+01, -1.25480591e+02, 7.34935179e-02, -1.26982080e-02, -2.04334725e-02, 1.54506966e-01, -3.77320778e-03, -2.03299783e-02
9.59613895e+00, -1.18308783e+01, -1.24693138e+02, 6.83022812e-02, -2.63849292e-02, -1.40803484e-02, 1.45191923e-01, -6.40460523e-03, -1.25066359e-02
3.77546005e+01, -6.31906223e+00, -1.34732407e+02, 1.58914644e-02, -9.32493596e-04, 1.69869489e-03, 2.47276146e-02, 1.25794737e-02, -2.92166155e-02
3.77892952e+01, -6.03809834e+00, -1.34579376e+02, 1.48618352e-02, 1.48845266e-03, 3.18724709e-03, 2.51160506e-02, 1.12086432e-02, -2.99508516e-02
3.64280434e+01, -4.52167511e+00, -1.35159470e+02, 7.68677273e-04, 1.42950546e-02, -1.49828335e-02, 2.39321254e-02, 1.25210751e-02, -5.20482473e-02
3.62237015e+01, -4.60344124e+00, -1.35393387e+02, -2.83613277e-04, 1.15834884e-02, -1.57216676e-02, 2.65778229e-02, 8.66968930e-03, -5.14879487e-02
3.60589333e+01, -4.75475216e+00, -1.35615341e+02, -1.07547140e-03, 8.74565262e-03, -1.59004368e-02, 2.78548617e-02, 4.80419910e-03, -4.83398251e-02
3.59426079e+01, -4.96554947e+00, -1.35818497e+02, -9.31258197e-04, 5.35625173e-03, -1.75719671e-02, 3.03485785e-02, 8.80953157e-04, -4.73774485e-02
3.58821335e+01, -5.22253323e+00, -1.35990341e+02, 9.09306837e-05, 9.16211342e-04, -1.94024090e-02, 3.38480286e-02, -4.96244244e-03, -4.73054945e-02
3.58809090e+01, -5.50998831e+00, -1.36119766e+02, 2.07929057e-03, -3.88131128e-03, -2.01675072e-02, 3.87331545e-02, -1.24622025e-02, -4.54510935e-02
3.59987335e+01, -1.84688854e+01, -1.30304626e+02, -6.50385919e-04, -6.96267607e-03, -1.40279513e-02, 1.06242411e-02, -4.00541071e-03, -3.51532083e-03
2.71436234e+01, -9.33199406e+00, -1.25997879e+02, -1.80736389e-02, 2.57684160e-02, -3.45513448e-02, -4.28739674e-02, 7.16075599e-02, -8.82581547e-02
1.97961750e+01, -9.46528339e+00, -1.23604225e+02, 4.45241481e-03, -8.50379001e-03, -2.55315052e-03, 6.15841383e-03, -2.19021607e-02, 1.09213097e-02
3.33950615e+01, -6.17219067e+00, -1.31287018e+02, 3.27448966e-03, 6.97715674e-03, -2.90272757e-03, 9.21245851e-03, 1.50675261e-02, -3.17873247e-02
3.10922661e+01, -7.94004393e+00, -1.28225372e+02, -1.09354150e-04, 1.94523053e-03, -1.13482550e-02, 1.92424953e-02, 3.09848618e-02, -3.51472050e-02
3.11658745e+01, -8.03859997e+00, -1.28178482e+02, 7.90824590e-04, -1.09284744e-03, -6.71184342e-03, 2.34764181e-02, 3.10690887e-02, -3.40094231e-02
3.17085667e+01, -1.49515476e+01, -1.25963333e+02, 2.30998900e-02, -8.69139284e-03, -1.16373040e-02, 7.08089843e-02, -2.77591608e-02, -4.19947058e-02
3.19385967e+01, -7.35363674e+00, -1.29013855e+02, 6.79036657e-06, 5.56852960e-04, -1.03132827e-02, 1.09089408e-02, 2.74584182e-02, -3.11073046e-02
2.89636898e+01, -1.10347395e+01, -1.27566368e+02, 4.68918774e-03, 1.36723891e-02, -8.55002366e-03, 4.52918038e-02, 2.58297455e-02, -4.33104075e-02
2.91045361e+01, -1.09646845e+01, -1.27591278e+02, 8.17869511e-03, 1.45075694e-02, -1.13460235e-02, 4.66717333e-02, 2.19810698e-02, -4.23589349e-02
2.97799835e+01, -1.38896837e+01, -1.25614273e+02, 1.12436479e-02, -4.12659300e-03, -5.34158992e-03, 2.64360104e-02, 4.76374384e-03, -1.81795601e-02
2.99386387e+01, -1.39241600e+01, -1.25670898e+02, 8.54124408e-03, 3.48373945e-03, -5.47975022e-03, 1.17777586e-02, 2.38877051e-02, -2.99307276e-02
3.28567352e+01, -6.30133009e+00, -1.31491089e+02, 1.70172676e-02, 2.22951919e-03, -2.27300487e-02, 3.71116214e-02, 1.29735116e-02, -7.35797510e-02
2.90433979e+01, -1.09813862e+01, -1.27481224e+02, 2.05217768e-02, 5.94922807e-03, -1.39485598e-02, 4.73866276e-02, 2.14104839e-02, -3.75161655e-02
3.19611206e+01, -6.61285877e+00, -1.30528168e+02, 5.53974696e-03, -2.89422297e-03, -1.53587880e-02, 6.42388733e-03, 7.61826243e-03, -5.82732074e-02
3.12459221e+01, -1.40522318e+01, -1.26323334e+02, -1.05145592e-02, 1.40350135e-02, -1.67785008e-02, -3.60484980e-02, 6.33982643e-02, -8.36817548e-02
3.37241821e+01, -7.25904846e+00, -1.30228867e+02, 7.22017139e-03, 5.32955537e-03, -3.65651120e-03, 3.19466367e-02, 1.73406675e-02, -3.39631066e-02
3.02749939e+01, -7.48791790e+00, -1.29825195e+02, -1.36070070e-03, 1.14543119e-03, -9.86013096e-03, -3.69053404e-03, -1.59696806e-02, -4.77230474e-02
2.38022423e+01, -1.07350388e+01, -1.27341660e+02, 1.22562665e-02, -1.56322308e-02, -8.17287527e-03, 5.26330322e-02, -4.95974049e-02, -1.73969883e-02
3.10702038e+01, -7.58324718e+00, -1.31208832e+02, 4.55475599e-03, 7.41018157e-04, -5.38923079e-03, 4.09000168e-05, -1.61372032e-02, -7.33081810e-03
2.90273151e+01, -9.14842701e+00, -1.29709473e+02, 1.06855936e-03, -1.67349656e-03, -5.36453258e-03, -1.14870220e-02, -2.51856225e-04, 6.87507167e-03
3.00383434e+01, -9.91479969e+00, -1.29670670e+02, 8.73373728e-03, 1.07856411e-02, -7.79470243e-03, 2.74966154e-02, 2.67507359e-02, -3.59030664e-02
3.35479927e+01, -8.29968643e+00, -1.32481430e+02, 1.18989013e-02, 1.53300995e-02, -6.20530639e-03, -8.98896158e-03, 6.59223646e-04, 1.85131398e-03
3.34077454e+01, -8.27347374e+00, -1.32477325e+02, 6.89859875e-03, 5.14889089e-03, -8.88533797e-03, -1.10346666e-02, 8.48726369e-04, 2.27618334e-03
